location_code,timestamp,measurement_setup,wavelength,spectral_horizontal_irradiance
AMS,2024-01-15 10:30:00,SETUP1,440,8.075807766993089
AMS,2024-01-15 10:30:00,SETUP1,445,10.194923559521557
AMS,2024-01-15 10:30:00,SETUP1,450,11.515052024708632
AMS,2024-01-15 10:30:00,SETUP1,455,15.331200361915261
AMS,2024-01-15 10:30:00,SETUP1,460,16.952077348283844
AMS,2024-01-15 10:30:00,SETUP1,465,20.635232512116854
AMS,2024-01-15 10:30:00,SETUP1,470,23.58782048090647
AMS,2024-01-15 10:30:00,SETUP1,475,27.76173428568498
AMS,2024-01-15 10:30:00,SETUP1,480,29.974479383271813
AMS,2024-01-15 10:30:00,SETUP1,485,37.410574278796425
AMS,2024-01-15 10:30:00,SETUP1,490,43.83924135601584
AMS,2024-01-15 10:30:00,SETUP1,495,46.18522861969959
AMS,2024-01-15 10:30:00,SETUP1,500,56.72395232225848
AMS,2024-01-15 10:30:00,SETUP1,505,54.13291400772742
AMS,2024-01-15 10:30:00,SETUP1,510,60.42797550939182
AMS,2024-01-15 10:30:00,SETUP1,515,61.94792322682491
AMS,2024-01-15 10:30:00,SETUP1,520,68.94132099444352
AMS,2024-01-15 10:30:00,SETUP1,525,82.44487123315317
AMS,2024-01-15 10:30:00,SETUP1,530,83.7642536002551
AMS,2024-01-15 10:30:00,SETUP1,535,75.49711731974983
AMS,2024-01-15 10:30:00,SETUP1,540,82.81541434427055
AMS,2024-01-15 10:30:00,SETUP1,545,85.30372611723047
AMS,2024-01-15 10:30:00,SETUP1,550,80.2119495620669
AMS,2024-01-15 10:30:00,SETUP1,555,92.36191725005902
AMS,2024-01-15 10:30:00,SETUP1,560,80.99236528253653
AMS,2024-01-15 10:30:00,SETUP1,565,81.42985789380211
AMS,2024-01-15 10:30:00,SETUP1,570,81.65264556899855
AMS,2024-01-15 10:30:00,SETUP1,575,76.4075490480191
AMS,2024-01-15 10:30:00,SETUP1,580,69.73909942021987
AMS,2024-01-15 10:30:00,SETUP1,585,61.824384452917386
AMS,2024-01-15 10:30:00,SETUP1,590,68.47771980115932
AMS,2024-01-15 10:30:00,SETUP1,595,62.95619976530092
AMS,2024-01-15 10:30:00,SETUP1,600,49.1385668947696
AMS,2024-01-15 10:30:00,SETUP1,605,49.571491628432526
AMS,2024-01-15 10:30:00,SETUP1,610,44.220904795152926
AMS,2024-01-15 10:30:00,SETUP1,615,36.463853659830114
AMS,2024-01-15 10:30:00,SETUP1,620,29.29744472056771
AMS,2024-01-15 10:30:00,SETUP1,625,26.751881544809223
AMS,2024-01-15 10:30:00,SETUP1,630,24.01831690539913
AMS,2024-01-15 10:30:00,SETUP1,635,18.918232937137425
AMS,2024-01-15 10:30:00,SETUP1,640,17.396900782997175
AMS,2024-01-15 10:30:00,SETUP1,645,13.688604357872773
AMS,2024-01-15 10:30:00,SETUP1,650,11.755202667963848
AMS,2024-01-15 10:30:00,SETUP1,655,9.67151201016174
AMS,2024-01-15 10:30:00,SETUP1,660,7.087240134153243
AMS,2024-01-15 10:30:00,SETUP1,665,6.132577128564618
AMS,2024-01-15 10:30:00,SETUP1,670,4.557322344866662
AMS,2024-01-15 10:30:00,SETUP1,675,3.822403148266034
AMS,2024-01-15 10:30:00,SETUP1,680,2.778652827723678
AMS,2024-01-15 10:30:00,SETUP1,685,2.373200949419713
AMS,2024-01-15 10:30:00,SETUP1,690,1.859626470200162
AMS,2024-01-15 10:30:00,SETUP1,695,1.267980865790512
AMS,2024-01-15 10:30:00,SETUP1,700,1.0125269488341875
AMS,2024-01-15 10:30:00,SETUP1,705,0.7021307277498886
AMS,2024-01-15 10:30:00,SETUP1,710,0.5378395999890617
AMS,2024-01-15 10:30:00,SETUP1,715,0.3597063098874506
AMS,2024-01-15 10:30:00,SETUP1,720,0.24898509999443377
AMS,2024-01-15 10:30:00,SETUP1,725,0.17631165381134595
AMS,2024-01-15 10:30:00,SETUP1,730,0.12819266876597088
AMS,2024-01-15 10:30:00,SETUP1,735,0.08871009976537057
AMS,2024-01-15 10:30:00,SETUP1,740,0.0620138445284812
AMS,2024-01-15 10:30:00,SETUP1,745,0.04317505266925749
AMS,2024-01-15 10:30:00,SETUP1,750,0.026225436909760824
AMS,2024-01-15 10:30:00,SETUP1,755,0.02002264704209074
AMS,2024-01-15 10:30:00,SETUP1,760,0.01406461855348193
AMS,2024-01-15 10:30:00,SETUP1,765,0.008994524531321995
AMS,2024-01-15 10:30:00,SETUP1,770,0.00503170198140777
AMS,2024-01-15 10:30:00,SETUP1,775,0.0032680607304649955
AMS,2024-01-15 10:30:00,SETUP1,780,0.0024173974023054953
AMS,2024-01-15 11:00:00,SETUP1,380,0.29848750846548855
AMS,2024-01-15 11:00:00,SETUP1,385,0.4451570347089219
AMS,2024-01-15 11:00:00,SETUP1,390,0.5514182936399225
AMS,2024-01-15 11:00:00,SETUP1,395,0.857423542079821
AMS,2024-01-15 11:00:00,SETUP1,400,1.1350684219002023
AMS,2024-01-15 11:00:00,SETUP1,405,1.4008834408345912
AMS,2024-01-15 11:00:00,SETUP1,410,2.0892948245103273
AMS,2024-01-15 11:00:00,SETUP1,415,2.641599854805397
AMS,2024-01-15 11:00:00,SETUP1,420,3.3666373987159615
AMS,2024-01-15 11:00:00,SETUP1,425,3.8251248942144214
AMS,2024-01-15 11:00:00,SETUP1,430,5.686662947916469
AMS,2024-01-15 11:00:00,SETUP1,435,7.3538006375044125
AMS,2024-01-15 11:00:00,SETUP1,440,9.430335500212964
AMS,2024-01-15 11:00:00,SETUP1,445,10.69706258764014
AMS,2024-01-15 11:00:00,SETUP1,450,13.05391174968439
AMS,2024-01-15 11:00:00,SETUP1,455,17.44490429976656
AMS,2024-01-15 11:00:00,SETUP1,460,19.840090941620172
AMS,2024-01-15 11:00:00,SETUP1,465,24.09869001282664
AMS,2024-01-15 11:00:00,SETUP1,470,28.352879933589996
AMS,2024-01-15 11:00:00,SETUP1,475,29.50610369537653
AMS,2024-01-15 11:00:00,SETUP1,480,38.34468673279115
AMS,2024-01-15 11:00:00,SETUP1,485,41.7084804799599
AMS,2024-01-15 11:00:00,SETUP1,490,49.76870192667088
AMS,2024-01-15 11:00:00,SETUP1,495,53.14176829907017
AMS,2024-01-15 11:00:00,SETUP1,500,59.002514258100646
AMS,2024-01-15 11:00:00,SETUP1,505,67.69082825648053
AMS,2024-01-15 11:00:00,SETUP1,510,68.28699929170469
AMS,2024-01-15 11:00:00,SETUP1,515,70.82036828549295
AMS,2024-01-15 11:00:00,SETUP1,520,87.15627361796287
AMS,2024-01-15 11:00:00,SETUP1,525,84.36244263871146
AMS,2024-01-15 11:00:00,SETUP1,530,86.59785148390645
AMS,2024-01-15 11:00:00,SETUP1,535,91.40889096892364
AMS,2024-01-15 11:00:00,SETUP1,540,101.2152716321504
AMS,2024-01-15 11:00:00,SETUP1,545,94.4424932443663
AMS,2024-01-15 11:00:00,SETUP1,550,99.92696496157559
AMS,2024-01-15 11:00:00,SETUP1,555,102.35439633618296
AMS,2024-01-15 11:00:00,SETUP1,560,90.82491846132864
AMS,2024-01-15 11:00:00,SETUP1,565,96.96796780015168
AMS,2024-01-15 11:00:00,SETUP1,570,97.05651774121344
AMS,2024-01-15 11:00:00,SETUP1,575,78.61170214566206
AMS,2024-01-15 11:00:00,SETUP1,580,79.23885631536481
AMS,2024-01-15 11:00:00,SETUP1,585,69.87708645784973
AMS,2024-01-15 11:00:00,SETUP1,590,64.72909539343938
AMS,2024-01-15 11:00:00,SETUP1,595,65.39524139260587
AMS,2024-01-15 11:00:00,SETUP1,600,58.81096957191002
AMS,2024-01-15 11:00:00,SETUP1,605,48.53655431830028
AMS,2024-01-15 11:00:00,SETUP1,610,46.85269655641
AMS,2024-01-15 11:00:00,SETUP1,615,38.377412382461365
AMS,2024-01-15 11:00:00,SETUP1,620,34.080521490970206
AMS,2024-01-15 11:00:00,SETUP1,625,34.176513732777515
AMS,2024-01-15 11:00:00,SETUP1,630,26.897784596572887
AMS,2024-01-15 11:00:00,SETUP1,635,21.141774064022187
AMS,2024-01-15 11:00:00,SETUP1,640,17.996373278044462
AMS,2024-01-15 11:00:00,SETUP1,645,16.316591958354522
AMS,2024-01-15 11:00:00,SETUP1,650,13.053294988323772
AMS,2024-01-15 11:00:00,SETUP1,655,10.38840440977516
AMS,2024-01-15 11:00:00,SETUP1,660,8.33336120189073
AMS,2024-01-15 11:00:00,SETUP1,665,6.651846668095132
AMS,2024-01-15 11:00:00,SETUP1,670,5.277655265035678
AMS,2024-01-15 11:00:00,SETUP1,675,4.084923235786226
AMS,2024-01-15 11:00:00,SETUP1,680,3.3856984367067002
AMS,2024-01-15 11:00:00,SETUP1,685,2.3249207367549762
AMS,2024-01-15 11:00:00,SETUP1,690,1.748630881444305
AMS,2024-01-15 11:00:00,SETUP1,695,1.5245254072602374
AMS,2024-01-15 11:00:00,SETUP1,700,0.98652595385487
AMS,2024-01-15 11:00:00,SETUP1,705,0.859735316711671
AMS,2024-01-15 11:00:00,SETUP1,710,0.5521435753338048
AMS,2024-01-15 11:00:00,SETUP1,715,0.3877554528784629
AMS,2024-01-15 11:00:00,SETUP1,720,0.2966953279174447
AMS,2024-01-15 11:00:00,SETUP1,725,0.22063526884384824
AMS,2024-01-15 11:00:00,SETUP1,730,0.13704170001410568
AMS,2024-01-15 11:00:00,SETUP1,735,0.10014461513836516
AMS,2024-01-15 11:00:00,SETUP1,740,0.06605474793209104
AMS,2024-01-15 11:00:00,SETUP1,745,0.04586352664921006
AMS,2024-01-15 11:00:00,SETUP1,750,0.03432166551853261
AMS,2024-01-15 11:00:00,SETUP1,755,0.023536885817666598
AMS,2024-01-15 11:00:00,SETUP1,760,0.014429848703628376
AMS,2024-01-15 11:00:00,SETUP1,765,0.008943318893337842
AMS,2024-01-15 11:00:00,SETUP1,770,0.005482670297661431
AMS,2024-01-15 11:00:00,SETUP1,775,0.0035963267555967483
AMS,2024-01-15 11:00:00,SETUP1,780,0.002526014514045914
AMS,2024-01-15 11:30:00,SETUP1,380,0.274261777002077
AMS,2024-01-15 11:30:00,SETUP1,385,0.45164590746900946
AMS,2024-01-15 11:30:00,SETUP1,390,0.5904976755343981
AMS,2024-01-15 11:30:00,SETUP1,395,0.835495812334569
AMS,2024-01-15 11:30:00,SETUP1,400,1.1586047993298372
AMS,2024-01-15 11:30:00,SETUP1,405,1.298887285577816
AMS,2024-01-15 11:30:00,SETUP1,410,1.912628196838219
AMS,2024-01-15 11:30:00,SETUP1,415,2.479989817897036
AMS,2024-01-15 11:30:00,SETUP1,420,3.0209771601023134
AMS,2024-01-15 11:30:00,SETUP1,425,4.605232071686846
AMS,2024-01-15 11:30:00,SETUP1,430,5.636008415606073
AMS,2024-01-15 11:30:00,SETUP1,435,7.284115227520638
AMS,2024-01-15 11:30:00,SETUP1,440,8.731576999630548
AMS,2024-01-15 11:30:00,SETUP1,445,9.669393050728027
AMS,2024-01-15 11:30:00,SETUP1,450,12.367171297582928
AMS,2024-01-15 11:30:00,SETUP1,455,15.002077055280683
AMS,2024-01-15 11:30:00,SETUP1,460,17.967670165757898
AMS,2024-01-15 11:30:00,SETUP1,465,21.00174550037582
AMS,2024-01-15 11:30:00,SETUP1,470,26.490735996956573
AMS,2024-01-15 11:30:00,SETUP1,475,30.765198668668383
AMS,2024-01-15 11:30:00,SETUP1,480,35.24755326672708
AMS,2024-01-15 11:30:00,SETUP1,485,38.66296265772506
AMS,2024-01-15 11:30:00,SETUP1,490,50.97744633936871
AMS,2024-01-15 11:30:00,SETUP1,495,53.646965014605115
AMS,2024-01-15 11:30:00,SETUP1,500,57.70550916455592
AMS,2024-01-15 11:30:00,SETUP1,505,65.19522779774866
AMS,2024-01-15 11:30:00,SETUP1,510,68.76539830178376
AMS,2024-01-15 11:30:00,SETUP1,515,74.34369100224006
AMS,2024-01-15 11:30:00,SETUP1,520,80.9037651368962
AMS,2024-01-15 11:30:00,SETUP1,525,84.53696380494758
AMS,2024-01-15 11:30:00,SETUP1,530,81.05184166478222
AMS,2024-01-15 11:30:00,SETUP1,535,97.52716860278194
AMS,2024-01-15 11:30:00,SETUP1,540,92.51312425123984
AMS,2024-01-15 11:30:00,SETUP1,545,86.57823854761286
AMS,2024-01-15 11:30:00,SETUP1,550,104.17113109549315
AMS,2024-01-15 11:30:00,SETUP1,555,101.2511728778486
AMS,2024-01-15 11:30:00,SETUP1,560,89.42307934543311
AMS,2024-01-15 11:30:00,SETUP1,565,87.99081566002222
AMS,2024-01-15 11:30:00,SETUP1,570,83.14063906240982
AMS,2024-01-15 11:30:00,SETUP1,575,92.1311730381538
AMS,2024-01-15 11:30:00,SETUP1,580,74.92709845944171
AMS,2024-01-15 11:30:00,SETUP1,585,73.81727556853482
AMS,2024-01-15 11:30:00,SETUP1,590,67.81223783196245
AMS,2024-01-15 11:30:00,SETUP1,595,61.66329339904891
AMS,2024-01-15 11:30:00,SETUP1,600,56.39547362830434
AMS,2024-01-15 11:30:00,SETUP1,605,55.81342601913638
AMS,2024-01-15 11:30:00,SETUP1,610,45.51621628090337
AMS,2024-01-15 11:30:00,SETUP1,615,39.265252627753455
AMS,2024-01-15 11:30:00,SETUP1,620,38.61512661619753
AMS,2024-01-15 11:30:00,SETUP1,625,34.31948660906744
AMS,2024-01-15 11:30:00,SETUP1,630,24.258487561954173
AMS,2024-01-15 11:30:00,SETUP1,635,24.650576853661075
AMS,2024-01-15 11:30:00,SETUP1,640,20.897799313636735
AMS,2024-01-15 11:30:00,SETUP1,645,17.03579108633681
AMS,2024-01-15 11:30:00,SETUP1,650,12.343702927394983
AMS,2024-01-15 11:30:00,SETUP1,655,10.534178007954125
AMS,2024-01-15 11:30:00,SETUP1,660,8.97414270007797
AMS,2024-01-15 11:30:00,SETUP1,665,6.954135301586615
AMS,2024-01-15 11:30:00,SETUP1,670,5.432680551766494
AMS,2024-01-15 11:30:00,SETUP1,675,4.1264934107378135
AMS,2024-01-15 11:30:00,SETUP1,680,3.2613405587106303
AMS,2024-01-15 11:30:00,SETUP1,685,2.634631317261632
AMS,2024-01-15 11:30:00,SETUP1,690,1.9787388403054615
AMS,2024-01-15 11:30:00,SETUP1,695,1.48040486731222
AMS,2024-01-15 11:30:00,SETUP1,700,1.1536670698848928
AMS,2024-01-15 11:30:00,SETUP1,705,0.8083585899357468
AMS,2024-01-15 11:30:00,SETUP1,710,0.5491610827885559
AMS,2024-01-15 11:30:00,SETUP1,715,0.42986666382640504
AMS,2024-01-15 11:30:00,SETUP1,720,0.3247667163975787
AMS,2024-01-15 11:30:00,SETUP1,725,0.20142543330921112
AMS,2024-01-15 11:30:00,SETUP1,730,0.13922786504957602
AMS,2024-01-15 11:30:00,SETUP1,735,0.11089218280575482
AMS,2024-01-15 11:30:00,SETUP1,740,0.07276116543532185
AMS,2024-01-15 11:30:00,SETUP1,745,0.04392254526207356
AMS,2024-01-15 11:30:00,SETUP1,750,0.034691266638557025
AMS,2024-01-15 11:30:00,SETUP1,755,0.020372714167781667
AMS,2024-01-15 11:30:00,SETUP1,760,0.015585502667127129
AMS,2024-01-15 11:30:00,SETUP1,765,0.009112369361442019
AMS,2024-01-15 11:30:00,SETUP1,770,0.006103619999376403
AMS,2024-01-15 11:30:00,SETUP1,775,0.004075561334140335
AMS,2024-01-15 11:30:00,SETUP1,780,0.0023950350532788893
AMS,2024-01-15 12:00:00,SETUP1,380,0.32924163451576016
AMS,2024-01-15 12:00:00,SETUP1,385,0.4209785874376325
AMS,2024-01-15 12:00:00,SETUP1,390,0.6280199853518302
AMS,2024-01-15 12:00:00,SETUP1,395,0.7707469497139151
AMS,2024-01-15 12:00:00,SETUP1,400,1.0984909611840619
AMS,2024-01-15 12:00:00,SETUP1,405,1.4428116981889119
AMS,2024-01-15 12:00:00,SETUP1,410,1.9709131770954431
AMS,2024-01-15 12:00:00,SETUP1,415,2.826132377456143
AMS,2024-01-15 12:00:00,SETUP1,420,3.2984504618103796
AMS,2024-01-15 12:00:00,SETUP1,425,4.724987654622821
AMS,2024-01-15 12:00:00,SETUP1,430,5.273411902798672
AMS,2024-01-15 12:00:00,SETUP1,435,6.946370499260013
AMS,2024-01-15 12:00:00,SETUP1,440,9.643269171762876
AMS,2024-01-15 12:00:00,SETUP1,445,11.320462201428054
AMS,2024-01-15 12:00:00,SETUP1,450,13.370492934791574
AMS,2024-01-15 12:00:00,SETUP1,455,15.218153398400839
AMS,2024-01-15 12:00:00,SETUP1,460,20.077559869756552
AMS,2024-01-15 12:00:00,SETUP1,465,25.830657875660247
AMS,2024-01-15 12:00:00,SETUP1,470,28.75779392444786
AMS,2024-01-15 12:00:00,SETUP1,475,34.60064084639877
AMS,2024-01-15 12:00:00,SETUP1,480,36.31222167702798
AMS,2024-01-15 12:00:00,SETUP1,485,44.57690579450951
AMS,2024-01-15 12:00:00,SETUP1,490,46.29885820394781
AMS,2024-01-15 12:00:00,SETUP1,495,55.55091895108985
AMS,2024-01-15 12:00:00,SETUP1,500,64.432355007345
AMS,2024-01-15 12:00:00,SETUP1,505,69.6469704482869
AMS,2024-01-15 12:00:00,SETUP1,510,71.70246874343334
AMS,2024-01-15 12:00:00,SETUP1,515,84.25828326119607
AMS,2024-01-15 12:00:00,SETUP1,520,76.60501639553205
AMS,2024-01-15 12:00:00,SETUP1,525,87.65194142185699
AMS,2024-01-15 12:00:00,SETUP1,530,96.54218341291622
AMS,2024-01-15 12:00:00,SETUP1,535,100.05126254004395
AMS,2024-01-15 12:00:00,SETUP1,540,88.8663490121315
AMS,2024-01-15 12:00:00,SETUP1,545,96.40937012135471
AMS,2024-01-15 12:00:00,SETUP1,550,105.3965190946561
AMS,2024-01-15 12:00:00,SETUP1,555,95.1564175048775
AMS,2024-01-15 12:00:00,SETUP1,560,101.26374216563757
AMS,2024-01-15 12:00:00,SETUP1,565,99.19397500418293
AMS,2024-01-15 12:00:00,SETUP1,570,96.5859814820256
AMS,2024-01-15 12:00:00,SETUP1,575,85.15508953617427
AMS,2024-01-15 12:00:00,SETUP1,580,85.18123520454932
AMS,2024-01-15 12:00:00,SETUP1,585,71.3976686997933
AMS,2024-01-15 12:00:00,SETUP1,590,76.25402954568399
AMS,2024-01-15 12:00:00,SETUP1,595,72.72174064715506
AMS,2024-01-15 12:00:00,SETUP1,600,63.680670119922766
AMS,2024-01-15 12:00:00,SETUP1,605,52.72442577008021
AMS,2024-01-15 12:00:00,SETUP1,610,52.03123800435757
AMS,2024-01-15 12:00:00,SETUP1,615,40.61896390440905
AMS,2024-01-15 12:00:00,SETUP1,620,36.04845659159167
AMS,2024-01-15 12:00:00,SETUP1,625,34.06190701020535
AMS,2024-01-15 12:00:00,SETUP1,630,28.03686709694744
AMS,2024-01-15 12:00:00,SETUP1,635,22.814281978024862
AMS,2024-01-15 12:00:00,SETUP1,640,20.500750678296168
AMS,2024-01-15 12:00:00,SETUP1,645,15.96024092178451
AMS,2024-01-15 12:00:00,SETUP1,650,12.832936486298376
AMS,2024-01-15 12:00:00,SETUP1,655,11.182824513219245
AMS,2024-01-15 12:00:00,SETUP1,660,9.530628813908606
AMS,2024-01-15 12:00:00,SETUP1,665,7.130982543738127
AMS,2024-01-15 12:00:00,SETUP1,670,5.933229620544693
AMS,2024-01-15 12:00:00,SETUP1,675,4.525796038168304
AMS,2024-01-15 12:00:00,SETUP1,680,3.4590278599158846
AMS,2024-01-15 12:00:00,SETUP1,685,2.7868339241655624
AMS,2024-01-15 12:00:00,SETUP1,690,1.795702536618853
AMS,2024-01-15 12:00:00,SETUP1,695,1.4350566474530222
AMS,2024-01-15 12:00:00,SETUP1,700,1.1291815742051623
AMS,2024-01-15 12:00:00,SETUP1,705,0.7598464581257404
AMS,2024-01-15 12:00:00,SETUP1,710,0.6267172660461754
AMS,2024-01-15 12:00:00,SETUP1,715,0.4316924703432865
AMS,2024-01-15 12:00:00,SETUP1,720,0.29892378024155797
AMS,2024-01-15 12:00:00,SETUP1,725,0.2406075416950498
AMS,2024-01-15 12:00:00,SETUP1,730,0.15010653140074912
AMS,2024-01-15 12:00:00,SETUP1,735,0.10587430835094794
AMS,2024-01-15 12:00:00,SETUP1,740,0.07308105671115474
AMS,2024-01-15 12:00:00,SETUP1,745,0.05009773861505884
AMS,2024-01-15 12:00:00,SETUP1,750,0.03678818841732723
AMS,2024-01-15 12:00:00,SETUP1,755,0.022523868246297006
AMS,2024-01-15 12:00:00,SETUP1,760,0.015727099102474884
AMS,2024-01-15 12:00:00,SETUP1,765,0.010149166504236145
AMS,2024-01-15 12:00:00,SETUP1,770,0.006401122800600021
AMS,2024-01-15 12:00:00,SETUP1,775,0.0038481355456323396
AMS,2024-01-15 12:00:00,SETUP1,780,0.0027571544009691207
AMS,2024-01-15 12:30:00,SETUP1,380,0.2896273639953323
AMS,2024-01-15 12:30:00,SETUP1,385,0.4399608075095689
AMS,2024-01-15 12:30:00,SETUP1,390,0.5524822463903355
AMS,2024-01-15 12:30:00,SETUP1,395,0.7655483805737597
AMS,2024-01-15 12:30:00,SETUP1,400,1.1780545340451616
AMS,2024-01-15 12:30:00,SETUP1,405,1.5906098005899938
AMS,2024-01-15 12:30:00,SETUP1,410,1.975157217050637
AMS,2024-01-15 12:30:00,SETUP1,415,2.376299027531684
AMS,2024-01-15 12:30:00,SETUP1,420,3.371327096433875
AMS,2024-01-15 12:30:00,SETUP1,425,4.620240629943466
AMS,2024-01-15 12:30:00,SETUP1,430,5.752841925397987
AMS,2024-01-15 12:30:00,SETUP1,435,6.845866163976644
AMS,2024-01-15 12:30:00,SETUP1,440,8.141704425282773
AMS,2024-01-15 12:30:00,SETUP1,445,9.965562449545136
AMS,2024-01-15 12:30:00,SETUP1,450,14.52201266095677
AMS,2024-01-15 12:30:00,SETUP1,455,17.173732280541785
AMS,2024-01-15 12:30:00,SETUP1,460,18.54965045883261
AMS,2024-01-15 12:30:00,SETUP1,465,24.3427042750851
AMS,2024-01-15 12:30:00,SETUP1,470,26.3403475232462
AMS,2024-01-15 12:30:00,SETUP1,475,32.607219928625625
AMS,2024-01-15 12:30:00,SETUP1,480,41.10624352450019
AMS,2024-01-15 12:30:00,SETUP1,485,46.310586381759364
AMS,2024-01-15 12:30:00,SETUP1,490,53.19967803357022
AMS,2024-01-15 12:30:00,SETUP1,495,55.24321250763658
AMS,2024-01-15 12:30:00,SETUP1,500,62.882010869292245
AMS,2024-01-15 12:30:00,SETUP1,505,71.62531376920063
AMS,2024-01-15 12:30:00,SETUP1,510,65.38132376698394
AMS,2024-01-15 12:30:00,SETUP1,515,74.66436595823947
AMS,2024-01-15 12:30:00,SETUP1,520,84.38082739569205
AMS,2024-01-15 12:30:00,SETUP1,525,96.34372589189186
AMS,2024-01-15 12:30:00,SETUP1,530,100.4489918658934
AMS,2024-01-15 12:30:00,SETUP1,535,103.69574164077571
AMS,2024-01-15 12:30:00,SETUP1,540,97.66568892684458
AMS,2024-01-15 12:30:00,SETUP1,545,108.60818479337996
AMS,2024-01-15 12:30:00,SETUP1,550,94.01130743768731
AMS,2024-01-15 12:30:00,SETUP1,555,94.28969371890618
AMS,2024-01-15 12:30:00,SETUP1,560,100.30052204030855
AMS,2024-01-15 12:30:00,SETUP1,565,104.34542662776154
AMS,2024-01-15 12:30:00,SETUP1,570,84.25109039526892
AMS,2024-01-15 12:30:00,SETUP1,575,83.43493386601918
AMS,2024-01-15 12:30:00,SETUP1,580,79.04762731263567
AMS,2024-01-15 12:30:00,SETUP1,585,72.1789686441457
AMS,2024-01-15 12:30:00,SETUP1,590,77.56962007932397
AMS,2024-01-15 12:30:00,SETUP1,595,65.52027635559583
AMS,2024-01-15 12:30:00,SETUP1,600,60.82787165028523
AMS,2024-01-15 12:30:00,SETUP1,605,50.55682113170916
AMS,2024-01-15 12:30:00,SETUP1,610,43.82730012364133
AMS,2024-01-15 12:30:00,SETUP1,615,46.59067400274942
AMS,2024-01-15 12:30:00,SETUP1,620,34.83999504595578
AMS,2024-01-15 12:30:00,SETUP1,625,29.683606467047436
AMS,2024-01-15 12:30:00,SETUP1,630,30.189000949878604
AMS,2024-01-15 12:30:00,SETUP1,635,22.211106699292372
AMS,2024-01-15 12:30:00,SETUP1,640,18.40950390745128
AMS,2024-01-15 12:30:00,SETUP1,645,17.21320033303568
AMS,2024-01-15 12:30:00,SETUP1,650,12.6389310172787
AMS,2024-01-15 12:30:00,SETUP1,655,11.919526330216208
AMS,2024-01-15 12:30:00,SETUP1,660,8.369043299030107
AMS,2024-01-15 12:30:00,SETUP1,665,6.991135840238542
AMS,2024-01-15 12:30:00,SETUP1,670,5.442278346409249
AMS,2024-01-15 12:30:00,SETUP1,675,4.18580555188673
AMS,2024-01-15 12:30:00,SETUP1,680,3.2614648005016726
AMS,2024-01-15 12:30:00,SETUP1,685,2.353488785270509
AMS,2024-01-15 12:30:00,SETUP1,690,1.8629154275428086
AMS,2024-01-15 12:30:00,SETUP1,695,1.5222684382520113
AMS,2024-01-15 12:30:00,SETUP1,700,1.0786731476535132
AMS,2024-01-15 12:30:00,SETUP1,705,0.8678932278825797
AMS,2024-01-15 12:30:00,SETUP1,710,0.5620853445385646
AMS,2024-01-15 12:30:00,SETUP1,715,0.4217808672458481
AMS,2024-01-15 12:30:00,SETUP1,720,0.3374849458898449
AMS,2024-01-15 12:30:00,SETUP1,725,0.20341829762358113
AMS,2024-01-15 12:30:00,SETUP1,730,0.1402195393940091
AMS,2024-01-15 12:30:00,SETUP1,735,0.10124988016594853
AMS,2024-01-15 12:30:00,SETUP1,740,0.07285446912749563
AMS,2024-01-15 12:30:00,SETUP1,745,0.04834829226419035
AMS,2024-01-15 12:30:00,SETUP1,750,0.03238562131361783
AMS,2024-01-15 12:30:00,SETUP1,755,0.022483799577033857
AMS,2024-01-15 12:30:00,SETUP1,760,0.01506674516280985
AMS,2024-01-15 12:30:00,SETUP1,765,0.00976804390562697
AMS,2024-01-15 12:30:00,SETUP1,770,0.006545487080170721
AMS,2024-01-15 12:30:00,SETUP1,775,0.0042840640283687455
AMS,2024-01-15 12:30:00,SETUP1,780,0.0026937989759890555
AMS,2024-01-15 13:00:00,SETUP1,380,0.2773426678888024
AMS,2024-01-15 13:00:00,SETUP1,385,0.38882876925429993
AMS,2024-01-15 13:00:00,SETUP1,390,0.5323555649338462
AMS,2024-01-15 13:00:00,SETUP1,395,0.752370241346733
AMS,2024-01-15 13:00:00,SETUP1,400,1.1102719281322313
AMS,2024-01-15 13:00:00,SETUP1,405,1.5561702383062168
AMS,2024-01-15 13:00:00,SETUP1,410,1.7930876796368271
AMS,2024-01-15 13:00:00,SETUP1,415,2.2806361677353233
AMS,2024-01-15 13:00:00,SETUP1,420,3.0759785307441057
AMS,2024-01-15 13:00:00,SETUP1,425,4.55346966468235
AMS,2024-01-15 13:00:00,SETUP1,430,5.251327687821012
AMS,2024-01-15 13:00:00,SETUP1,435,7.542934809905015
AMS,2024-01-15 13:00:00,SETUP1,440,8.235161625355227
AMS,2024-01-15 13:00:00,SETUP1,445,11.168838461174888
AMS,2024-01-15 13:00:00,SETUP1,450,11.953562012329213
AMS,2024-01-15 13:00:00,SETUP1,455,15.785821310922348
AMS,2024-01-15 13:00:00,SETUP1,460,19.61950694074175
AMS,2024-01-15 13:00:00,SETUP1,465,24.954353546286228
AMS,2024-01-15 13:00:00,SETUP1,470,25.307860814878577
AMS,2024-01-15 13:00:00,SETUP1,475,28.75117177255569
AMS,2024-01-15 13:00:00,SETUP1,480,33.78048399347441
AMS,2024-01-15 13:00:00,SETUP1,485,40.06095384744981
AMS,2024-01-15 13:00:00,SETUP1,490,44.71126687885318
AMS,2024-01-15 13:00:00,SETUP1,495,56.24065953850356
AMS,2024-01-15 13:00:00,SETUP1,500,56.487217034354416
AMS,2024-01-15 13:00:00,SETUP1,505,63.04965051060022
